client_id,Cluster
174989,0
73390,1
65151,1
18464,3
60113,1
95554,1
128123,3
10511,3
118508,1
119083,1
158185,1
78802,0
27976,1
2373,4
7204,1
169889,1
48983,0
38280,0
19437,3
144390,0
144612,0
12277,0
130044,0
37344,0
84735,0
322,0
151413,1
173590,1
167738,1
52935,1
132717,1
117627,1
30349,1
81185,3
129531,1
13197,3
70197,1
145428,1
66008,0
75014,0
160164,3
88330,1
35107,0
90838,1
22664,1
134838,3
37464,0
53154,0
13547,1
163195,1
108759,0
74129,3
58626,1
177155,1
88840,3
22495,0
104178,0
65505,1
157081,3
91910,0
113516,1
93734,0
76386,1
39632,1
84336,3
35571,1
3464,3
79928,0
175339,1
56855,0
123232,1
25985,3
13261,1
77484,3
119965,0
84022,0
8164,0
27464,1
98250,3
55488,3
176918,1
148170,1
36925,0
113746,1
71270,1
110994,1
65167,0
17172,0
119631,0
169289,0
68513,0
143440,0
163928,1
156937,1
136098,1
160613,0
159388,0
25081,3
98301,0
23000,1
128082,0
74331,1
89303,0
142991,1
78275,1
43679,1
112703,0
152199,1
2275,0
103089,1
114620,0
122860,0
34341,0
156898,3
44208,0
140411,0
133246,1
21566,0
28099,4
17594,3
127106,1
68515,1
119662,1
10657,1
165783,0
37785,1
41745,1
118941,1
37842,1
44960,0
108918,1
34773,1
18545,0
22699,0
128815,0
123547,0
53636,0
136752,4
171455,0
104715,3
86414,1
156755,3
74592,0
17705,3
92783,1
84856,3
28318,1
161931,0
29573,0
12132,0
779,3
126718,3
27687,1
133265,3
69821,0
110029,0
58738,0
5566,1
51235,1
34256,1
105783,0
74060,1
117748,1
40332,0
162295,1
171450,0
36894,3
51972,0
121126,1
169417,0
143568,1
20465,1
105442,1
176693,0
99970,3
42893,3
45587,1
59614,0
23095,0
26966,1
159116,1
142868,1
35304,0
174968,0
23712,1
134873,3
51909,3
2676,0
7604,0
78638,0
100929,1
6542,0
175306,0
41286,1
144698,0
114717,1
74488,1
53559,1
90905,3
12270,0
110631,0
99994,1
72699,0
108550,1
128110,1
66301,1
54155,3
51741,1
88984,3
123353,3
6095,0
161473,1
70289,1
96342,1
69230,3
96211,0
166549,3
132518,0
95861,3
89559,3
47639,1
93271,4
118573,0
111596,1
53471,1
177298,3
8882,1
114454,0
83553,0
65406,0
144006,0
6738,0
19845,3
151048,0
15298,0
16484,1
48553,0
34842,1
136870,1
1209,0
135374,0
20931,0
141940,1
95725,0
120568,0
154484,3
105652,1
97932,1
99652,3
33272,1
56053,0
30333,0
35699,0
120235,1
75040,3
62382,0
112901,1
126151,1
97461,0
48460,1
80910,1
114881,0
112887,1
90526,0
169016,1
145381,0
102203,1
137137,3
80160,0
94091,1
77136,1
14520,2
147778,0
161663,1
146293,1
109884,1
12886,0
132662,0
65479,0
176932,4
21553,0
122114,0
35695,0
105810,3
82514,1
124201,1
41664,0
70914,3
58370,1
135868,0
37897,3
57362,0
89398,1
175032,0
141903,1
22617,3
141871,1
163082,3
117726,0
30753,3
46845,1
55115,1
100645,0
132760,0
89959,0
59954,0
83334,0
22166,0
170213,0
52208,1
11984,0
157013,0
157854,0
115871,3
44494,0
123725,4
155492,3
50354,0
22247,1
7797,3
37671,0
129998,0
86028,3
171452,0
43129,3
147812,3
126380,0
148049,1
165024,3
105554,3
85903,0
1818,1
46946,0
35057,1
93047,1
91171,1
94975,0
101576,1
157437,0
110048,1
74219,1
79119,0
104602,1
106308,0
55933,0
139884,0
118846,1
125261,0
140322,3
95966,3
23177,0
144206,1
166539,1
60529,1
147830,0
43901,1
165614,1
171549,3
24534,1
94127,1
93741,0
149792,1
103802,3
177255,0
9530,3
83632,1
113574,3
68123,0
56093,1
167033,1
103175,1
105237,1
176351,1
48200,0
79424,4
92025,0
81018,0
117649,1
38865,1
26059,0
31488,1
50639,1
70278,3
41927,0
147741,1
169937,3
122887,1
19503,3
39786,1
159076,1
2660,0
60248,1
71996,1
140125,3
147972,4
17184,3
140789,1
147066,1
144458,3
111529,0
77102,3
109108,1
128479,3
172448,0
51387,0
121274,3
118663,3
115877,0
84970,1
132579,0
122543,0
66161,1
61124,3
167264,0
125906,3
7802,0
55371,1
36346,0
127105,0
93949,0
97177,0
27663,1
171594,1
29437,3
102019,1
114091,3
8977,3
36645,3
8427,1
61220,0
128542,1
43344,1
96185,1
139684,1
58661,1
21960,1
152283,0
128684,0
120649,1
17692,3
3943,0
2510,0
44840,0
59356,1
122627,3
110398,1
7690,0
35375,3
75842,3
109725,0
106930,1
6090,0
17154,0
174859,1
33280,3
149498,1
167319,3
85282,1
8268,1
26543,3
152239,0
107497,0
3657,3
20148,0
10123,1
50435,0
6826,0
128659,1
49684,1
146343,0
68301,0
155421,3
78118,3
90182,1
91541,1
85435,0
138112,0
66073,1
102304,0
87404,0
138995,4
2465,1
160193,1
103127,0
137930,1
89485,3
3789,1
15953,1
111666,0
151560,1
146305,0
139414,1
94579,1
97696,3
653,1
78500,1
55615,1
92214,0
119399,1
93526,1
166830,1
8868,1
93439,0
162694,3
166949,3
172952,0
84141,3
108661,0
171327,0
147573,0
94563,3
81171,1
124302,0
152826,0
109365,1
146651,0
2131,1
102599,4
17275,0
97816,0
136704,3
38456,0
144776,0
79678,0
110805,0
9817,1
41580,1
69214,3
122988,3
85628,0
64386,3
111222,1
64304,1
40435,3
42547,1
74940,0
110372,3
114653,0
139860,0
124078,3
104612,1
88537,0
123368,1
39296,3
107718,0
154158,0
73062,1
89546,3
161760,3
117932,1
88814,0
116868,3
39394,1
75374,1
34982,0
88284,3
133192,1
140252,1
52117,1
11151,1
99309,0
148602,1
158480,3
96841,1
149365,0
63398,0
49665,0
33484,0
111892,0
49424,0
18892,0
133377,0
89554,0
19954,0
21456,0
2522,0
77046,0
9822,1
4300,1
110598,1
168666,1
127808,1
2704,0
82209,0
86300,0
95087,0
70375,0
173908,3
66405,1
102647,0
30853,3
111101,1
33304,3
161189,0
17301,3
52925,1
140410,0
58450,1
64858,0
120726,0
27577,0
24888,1
48234,1
139059,0
162021,0
86041,0
24953,0
139422,1
66364,1
164068,0
123685,0
66978,1
160911,1
121068,1
49715,1
127426,1
53916,0
93718,0
159579,1
100070,1
123725,4
136235,1
20137,3
81918,0
172799,1
88500,1
62952,0
47241,0
163634,1
10782,3
59510,1
93828,3
113134,0
50562,3
20770,2
160866,0
85171,1
21737,0
12179,3
9383,1
9297,1
70833,0
84995,1
114290,1
53861,1
30543,3
130118,0
162455,0
173851,0
155090,0
83461,1
117148,0
35138,1
85957,0
150714,4
19406,4
177140,0
88964,1
31176,3
169608,1
123725,4
146543,3
176130,3
139674,1
104709,0
103482,0
173595,0
152641,3
128956,1
133446,1
99241,0
89183,1
102470,1
115254,3
166524,0
100025,3
78682,1
120069,1
173682,0
70862,3
152823,3
130160,0
43673,3
93357,3
164138,1
171884,0
133944,3
99962,3
29070,0
114026,3
70615,0
158234,1
105973,1
89897,1
81461,1
136181,3
29508,1
5454,0
85055,1
106682,1
54658,0
25092,1
115221,3
127257,1
72724,0
110433,1
13801,1
115573,1
85083,1
138870,1
34499,1
76718,0
53919,3
10410,0
135496,1
53892,1
8715,1
6761,0
54723,0
156047,1
110127,0
65898,1
58258,1
116579,1
111566,0
177742,0
116551,3
13625,3
136705,1
174630,1
53880,0
8427,1
79365,0
152188,0
85617,0
8850,1
71966,0
87212,0
94339,1
114780,0
53408,1
89867,1
131684,3
144648,1
69334,3
152725,0
140759,0
171326,0
119224,3
91058,1
69628,3
147208,3
171965,0
15118,1
134604,1
30161,0
19656,0
33626,0
5296,1
61161,0
49366,0
70022,0
100405,3
139564,3
97003,0
114261,0
99503,1
159221,1
41537,1
133328,1
108539,1
105810,3
56771,1
156480,3
103683,1
80796,0
4768,0
37379,1
158645,1
44253,1
21501,1
56454,0
110409,0
128975,0
110242,0
94869,1
152772,3
8528,0
8809,1
144342,0
78328,1
39878,0
50513,1
23142,4
54885,0
95470,3
30529,1
165864,1
50252,1
129257,1
161067,3
164314,4
2330,0
173623,3
42217,3
118939,1
113280,1
22731,4
156340,3
89224,0
123840,0
177932,1
21656,0
60385,1
4751,1
50925,0
35383,1
25011,0
78989,1
177404,0
153452,0
113696,0
10864,0
24077,1
28267,0
35222,1
46865,1
159439,0
94813,1
166432,0
55071,0
29226,1
1167,0
21235,1
42384,1
24381,0
173924,1
165497,1
174448,3
108842,0
10625,0
34365,0
127020,3
58419,3
146303,0
56964,0
172124,3
159723,1
13851,1
53625,1
90337,0
144181,0
39296,3
108406,0
34471,0
101039,1
67432,0
9822,1
57952,1
63669,3
35091,4
15629,3
14520,2
131295,1
118954,3
94824,1
14865,0
81600,3
106590,1
129901,1
74896,3
10798,1
56704,1
27541,1
121383,1
141818,1
33148,1
3612,1
38791,1
49056,1
114830,1
58493,1
14026,1
95914,1
161987,1
101875,0
104406,0
45264,0
36796,1
91767,0
60277,3
12149,1
133123,4
93186,0
141841,0
93354,0
63246,0
145333,0
138116,0
68984,0
4176,0
133387,0
30953,1
42071,0
153750,3
7541,1
121573,0
164343,4
112174,3
73586,3
44049,0
176604,0
175921,1
128829,0
27911,0
101875,0
62373,1
40475,1
156897,3
28099,4
165592,3
123243,3
82047,0
87684,3
103802,3
3730,0
12772,0
144385,1
5088,1
95216,0
49405,1
75773,1
67322,1
158569,1
38832,0
5768,3
67563,3
361,0
123784,1
103701,1
13201,1
117390,1
149735,0
175402,1
41704,1
129577,3
177962,3
106008,1
88665,1
44567,0
28304,1
137789,0
2304,3
65179,0
139374,0
109102,0
42820,0
149476,1
14915,3
77058,0
112135,0
123486,1
79221,1
170067,1
28946,3
123261,0
73775,0
143770,3
92438,4
44900,0
25912,1
33458,1
83916,1
121296,1
110127,0
39995,1
22725,1
122470,3
119414,1
9658,1
70279,0
91497,3
627,4
174910,1
132340,1
118616,0
66647,1
31808,0
113598,0
126016,0
89655,3
1404,0
53067,0
170459,1
55532,3
2181,1
106849,1
94093,1
4511,3
25972,3
22934,3
132792,3
149105,0
93618,0
50234,1
74762,3
65081,1
81552,1
144522,1
127341,0
11103,1
59186,0
64294,3
61018,0
129663,1
102785,0
139994,0
140278,1
66048,1
132935,0
68052,0
39778,3
30573,0
141853,1
16576,0
700,3
170802,0
129675,3
9847,0
82220,1
69846,1
80036,0
116034,1
45152,1
123904,0
31642,0
169098,0
175286,1
46594,3
29636,1
592,0
154173,0
58785,1
124509,0
92699,0
101478,0
41891,1
91361,0
67450,1
82116,1
72708,1
5252,3
177034,0
18913,1
153883,1
164343,4
134384,0
109795,0
167292,0
68753,1
159735,3
109407,3
89114,0
124708,0
90104,1
35857,1
87990,0
34595,0
174464,1
153319,0
165415,4
77640,1
53900,3
5705,1
151964,0
80945,0
73230,0
82196,0
53454,3
165459,1
18379,3
60414,1
98134,1
120073,0
138690,1
174886,0
162623,3
52237,0
34774,0
165573,1
88458,1
12185,0
154147,1
168255,0
23413,1
136954,1
146433,0
167691,1
13638,1
134181,0
78635,0
149931,0
174851,1
18407,0
35296,1
10288,3
77212,0
83122,0
75948,0
118033,0
15820,0
8810,0
57759,0
35113,0
61470,0
8009,0
96608,0
75306,1
45198,1
78115,0
82426,1
160560,0
155976,1
37093,3
18278,1
29915,1
165585,1
172289,0
4106,1
21817,1
163944,0
95968,1
84559,0
103450,0
119429,3
40314,0
114044,0
89998,0
33991,1
155444,1
11664,0
121196,1
124699,0
33426,1
151964,0
74721,1
12655,1
149017,3
58938,1
3734,3
128958,1
133278,3
71161,3
77882,1
16925,1
55187,1
89106,1
69467,0
3608,3
120028,1
17739,1
555,0
141396,1
169628,1
46398,0
84179,3
126649,0
121803,0
16545,1
65868,1
55706,3
126446,1
98254,3
86859,1
30864,3
61747,3
51372,0
149833,0
93908,0
64232,0
72954,1
163798,3
98744,0
133484,1
37836,0
52210,3
36229,3
107195,0
49728,0
117877,1
43602,0
77941,1
111050,1
95722,3
60494,0
21724,1
147407,3
105797,0
128582,3
73368,0
101075,1
34694,1
101883,3
6743,0
54277,0
21729,1
111949,1
2702,0
100410,1
47455,4
169083,0
29372,0
84430,1
89046,1
163531,1
67163,3
112269,1
140691,3
83002,0
120965,0
89052,0
129102,0
10218,0
92942,1
175620,1
16478,1
19451,1
128572,1
61828,1
90371,1
14587,0
149347,1
175591,0
75054,3
53039,1
4463,1
131440,0
118492,3
1988,3
149164,0
107339,0
10968,0
63215,3
136181,3
107516,0
10986,1
131435,0
140998,0
107085,1
112980,3
105764,3
83070,3
49053,0
85709,0
73737,0
112831,1
5995,3
71889,3
163555,1
103412,1
78185,0
82403,0
132454,1
130319,0
177390,1
89129,0
93843,1
109339,1
7371,1
155888,0
50621,3
10681,0
89224,0
16209,0
157774,1
8457,0
166917,0
78192,3
130285,1
119880,1
70875,0
53301,1
110414,1
120898,3
30505,3
40298,1
21483,1
133387,0
89258,0
15150,1
138491,0
93112,1
21213,3
148748,1
83310,0
173371,1
49080,1
152909,0
99992,4
92483,1
136022,1
35389,1
145394,0
47175,1
147407,3
122344,1
137447,3
143546,0
37286,3
35459,1
36291,1
166751,3
58734,1
38790,0
21038,0
166285,0
100168,3
27993,1
150230,3
85040,0
167493,1
139969,0
147267,3
1689,1
114124,1
99877,1
133727,3
120540,3
46796,1
86298,1
93211,0
143457,3
97946,0
161458,0
50710,3
143282,1
24072,0
96485,0
58952,1
63989,1
23636,4
93795,1
56898,1
131545,0
128593,1
50128,3
37828,1
26121,1
93765,0
48004,1
16791,1
53060,3
141786,1
94084,1
156292,1
92986,0
134235,0
142940,0
36948,1
68126,0
161756,0
115188,3
115662,3
28718,1
13539,1
155955,3
86372,0
77346,1
79157,1
21974,1
93505,3
35875,1
20739,0
93944,0
145261,0
67803,1
24880,1
35066,3
153697,1
52488,0
166680,1
91846,1
166326,1
139926,1
94742,1
33148,1
8712,3
165008,0
49709,3
120883,1
110014,3
72873,0
127956,0
133808,0
177608,0
134500,0
169848,0
68093,1
53807,0
106684,0
108538,0
63792,0
83108,1
151176,0
51064,3
154367,0
33910,1
125054,0
35974,1
27405,1
162970,1
89166,1
35644,0
113282,0
2538,0
134415,0
145862,0
30505,3
48893,1
93007,0
157677,1
61419,0
1435,1
92247,0
91528,3
175684,0
151807,1
124186,1
169044,1
136203,0
136875,0
40540,0
19622,1
118338,0
928,3
120991,0
95954,3
78739,1
127341,0
17395,1
105685,0
164738,1
163317,3
148813,0
143562,1
20570,2
102992,1
94831,0
146635,0
68041,1
108254,0
92171,0
142232,3
167296,1
53457,3
120102,1
8756,0
36416,1
170845,1
140323,0
137149,3
74038,0
168156,1
29527,3
173719,1
8825,0
67361,3
47654,1
141357,1
133821,3
101130,1
34312,0
62375,1
47221,1
24152,0
172831,4
5748,1
78831,1
27536,0
16590,0
166084,1
176926,0
97740,3
115683,1
75434,1
68083,1
175581,3
98418,1
1861,3
169011,1
83837,1
99469,1
7516,0
15249,0
29392,3
50383,1
2660,0
178001,1
157784,0
66703,3
32219,0
81251,1
130087,0
123148,3
74601,3
168455,0
48760,1
148114,1
136752,4
162815,1
125961,3
166432,0
95655,1
121459,1
161884,0
18043,1
119324,0
20974,1
156852,3
123359,1
65836,0
15816,0
62979,1
16380,0
3660,0
114746,1
165954,1
105841,3
50950,0
26588,1
45706,0
134305,0
157085,3
78841,0
52119,3
157519,3
131335,0
170751,3
168528,1
48516,1
22290,0
3940,1
169823,0
98781,0
79627,1
143267,1
96870,1
1864,1
2569,1
9270,3
95095,1
94800,0
164865,1
74965,1
114682,0
145512,3
157552,1
176368,0
102316,3
33103,4
99737,1
5935,0
49366,0
121282,3
100206,0
150788,0
145990,0
12429,0
62659,0
79217,0
140419,1
154960,1
160037,3
62459,0
149626,1
103923,1
109468,0
158054,0
19777,0
43611,3
89570,0
159338,1
100267,1
176079,1
53230,3
93550,3
73276,1
132160,0
141688,0
123281,1
160972,1
131209,0
3601,0
64401,0
169388,1
87528,0
28801,1
159080,0
63976,0
82450,1
83361,0
124891,0
63847,0
82569,0
34465,0
34348,1
60219,0
114674,0
95159,0
53889,3
137791,0
143495,1
13615,3
19383,3
8291,3
81554,0
151176,0
94891,0
141346,1
88869,1
125303,1
144866,0
66125,1
122771,0
119324,0
143249,1
89485,3
154563,1
106340,0
125140,0
44842,1
19134,3
28032,3
148283,1
10287,0
83350,0
20703,1
45329,4
105557,1
156581,1
17090,1
122271,1
87575,0
42652,0
89733,1
104794,0
51385,3
47735,3
160251,1
155976,0
73062,1
94153,3
159134,0
163331,0
123096,0
30532,1
39630,0
20570,2
78565,3
55998,0
110063,1
49176,1
43140,0
41356,0
26816,1
63495,3
148306,1
117702,1
138603,0
156054,1
118022,3
30804,1
112379,3
32644,3
1212,0
114665,0
116081,1
6517,0
106616,0
15659,0
173084,0
31599,3
23860,0
69437,1
21726,1
88559,1
155084,0
149397,0
19316,0
168544,1
173193,1
78897,1
26804,1
55763,1
175042,3
131235,3
165598,3
59107,0
143596,0
50166,3
70229,1
58773,0
121102,3
41276,1
172950,0
145494,0
97329,0
6872,4
135024,0
38068,0
38120,0
172731,3
111882,0
160413,0
174416,1
107723,1
75618,0
148699,1
72699,0
160777,1
100274,0
161869,1
45113,3
87851,0
63955,1
77755,1
102515,3
134035,0
131015,3
46588,0
96245,1
108101,3
131928,3
93366,1
152860,0
81077,0
36719,0
97427,3
123786,1
103047,0
49310,1
49382,1
96517,0
121900,0
20770,2
159485,1
128660,0
81589,0
53122,0
123447,0
11557,1
120382,1
65996,0
72657,3
177313,3
102854,0
84884,0
11951,0
144334,0
114091,3
71266,0
111996,1
89854,0
107325,1
125310,0
118364,0
52154,1
117401,0
39106,1
137023,0
9028,1
35780,0
24864,1
120674,0
46501,0
160219,0
96282,3
113662,0
48367,1
3921,0
166800,1
70682,1
170147,1
83463,0
58641,1
70382,1
23129,1
115100,1
99992,4
137834,0
21653,1
130285,1
154435,1
19509,3
55431,3
33390,1
99726,0
34954,1
46133,3
4033,1
35565,0
95365,1
141996,1
128673,3
27952,3
157359,1
33948,0
100825,1
62190,3
62808,0
140122,3
36416,1
34763,3
110539,1
41633,1
118558,1
502,1
24799,1
4656,1
131047,1
163894,1
177528,3
161296,0
3194,0
119846,3
4384,1
77526,0
97354,1
40758,3
89074,1
46244,3
93401,1
126751,0
83213,0
161162,1
42873,3
91681,1
164345,0
82333,1
32988,1
113779,1
142098,1
102121,0
176502,1
9822,1
159014,0
151331,4
131874,2
66017,1
119782,0
65517,0
64579,0
23636,4
160299,1
129261,0
95297,1
82305,1
115930,0
136870,1
100958,1
162326,1
89818,0
163984,0
8387,3
167554,3
147178,3
84221,1
53949,1
11753,1
54579,0
47483,1
128618,0
94883,1
158381,0
163138,0
86931,0
84147,0
96958,1
120046,3
69497,1
166907,1
74105,0
29852,1
141088,0
104689,1
130098,1
72756,3
104584,0
147832,3
35283,3
95288,1
68442,0
7494,1
19050,1
97695,3
109063,1
78842,1
39341,3
109587,1
114026,3
98074,0
63888,1
11894,0
132677,1
103609,1
163798,3
112605,0
125588,1
116380,0
81772,0
34899,0
24602,1
19214,1
174886,0
132030,0
126043,3
168815,0
5806,1
175286,1
13880,1
17807,0
173872,1
143571,1
175664,0
97822,3
6493,1
4384,1
61452,0
13803,0
103131,1
139587,0
37381,1
174305,3
41829,1
45908,1
16102,1
106792,0
5410,1
105002,1
7108,0
15404,3
40588,0
176433,0
29608,0
138835,1
24008,0
91241,0
112708,0
92281,0
109804,1
171183,3
141318,3
56491,1
92725,1
137244,1
68072,0
177433,3
36120,3
87979,1
68381,1
76520,3
42921,1
25233,3
29714,3
161609,0
133123,4
119258,1
38413,3
43570,1
165819,0
177932,1
164836,1
112455,0
15620,0
44489,1
6081,0
136328,3
170840,0
74525,1
129850,3
76395,1
31206,0
161367,1
12248,0
156397,1
51367,1
12366,0
155727,1
166229,1
30804,1
39974,1
96097,0
140151,0
163155,0
80088,2
148227,3
142711,1
69119,0
94371,0
175333,1
137204,1
171737,3
147398,0
72226,3
152258,1
56536,3
172462,0
101603,0
140366,1
146703,3
159723,1
161749,1
70737,0
130090,1
14396,1
55784,0
81454,3
23693,0
2343,0
130873,0
110143,1
85157,1
40296,0
41216,1
54729,3
26578,0
57618,1
172678,3
38493,1
17446,0
118573,0
62321,1
5848,3
86262,0
109722,3
40006,1
108455,1
118285,0
168113,3
32544,3
130474,3
58662,0
155001,0
78951,0
76769,3
126160,1
33860,1
131642,1
177305,1
73396,1
153402,0
54485,3
88051,1
67728,0
33659,3
145379,0
101676,1
102820,3
162275,0
4358,1
111126,1
124762,3
63395,0
111474,0
121983,1
163444,0
144466,1
47442,0
53027,3
18053,0
1760,3
49,1
144642,1
25542,3
48853,0
117613,0
96369,1
3041,3
86091,3
73050,3
29257,1
29185,1
166260,0
173273,1
23999,0
38282,1
133723,0
174027,1
129924,0
14396,1
45023,0
157686,1
627,4
164314,4
33768,0
141314,3
174611,1
100343,0
77862,1
133235,1
89365,0
68833,0
15908,1
74745,0
89750,1
173420,1
82117,0
25602,0
167749,1
157295,0
44907,0
142420,0
65525,0
136166,0
20858,1
84515,0
131376,0
20674,1
57301,0
7525,3
20431,3
37719,0
495,1
107648,1
35400,1
76935,3
24680,0
76746,1
44614,1
25379,3
112235,0
123246,0
127464,0
48675,3
149466,0
109380,0
130288,1
161637,3
78129,4
17174,4
107367,1
66152,1
82868,1
65928,1
34490,0
61419,0
88865,0
151398,1
84573,1
80148,0
95612,1
144642,1
151867,0
27949,1
49359,3
154936,1
116771,1
108920,3
137481,1
133097,1
64590,3
108612,0
115194,0
69249,1
156494,0
91022,1
72521,3
48981,0
3849,0
145632,0
11623,0
86028,3
69982,1
123376,0
1883,0
108456,1
36219,1
60196,0
54579,0
54708,3
110114,0
49081,1
168877,0
141425,0
155432,1
171155,1
76658,1
143082,0
62455,3
159601,1
46709,1
75500,0
74230,0
35015,1
107586,1
78729,3
170465,0
36722,0
99805,3
112542,0
129886,1
173123,0
21509,3
25237,1
140984,1
171680,1
161266,1
78817,0
34319,0
126700,1
100635,0
152725,0
139734,3
150526,1
62358,0
10151,3
152034,1
6156,1
23888,1
123207,3
40769,3
52437,1
15145,3
18067,3
118845,0
6668,0
44534,1
55989,0
6955,0
79559,0
19325,1
63979,3
106729,1
87479,1
164200,0
171474,1
83571,3
24236,1
157683,1
35933,0
62576,0
15493,3
124150,1
113860,1
91480,1
84429,1
19046,0
143191,1
172698,0
127359,0
75831,1
112359,1
124572,3
116026,3
122101,3
129791,1
172758,1
51893,1
53343,0
111142,1
175931,0
83332,1
102329,1
115009,3
17205,1
144008,0
76336,3
53228,1
145774,0
123786,1
151194,1
2537,1
101122,1
177013,1
160289,3
172510,0
8611,1
146084,1
142860,0
62025,3
138154,3
152649,0
123949,0
29958,0
123904,0
88421,3
64157,1
112615,1
62696,1
57907,0
31850,3
92808,1
16923,1
124020,1
37309,1
45983,0
176166,3
48983,1
97848,0
133115,3
46778,3
137420,3
177872,0
20137,3
155568,0
76360,1
103692,3
151629,1
122462,3
70167,3
18598,1
145497,0
27533,1
160210,1
77988,1
82019,1
156464,0
10052,1
37731,3
150705,1
128603,1
44274,1
27614,1
15164,1
138081,1
123354,0
11259,1
81774,0
172517,1
174084,0
62189,3
158137,0
20679,0
118679,0
169823,0
68625,0
46406,3
132602,1
103239,3
168531,0
137648,3
107589,0
110747,0
74544,1
32018,1
18128,3
103621,1
72630,3
99864,1
173382,0
169853,1
23468,1
150309,3
148167,1
54678,3
160079,4
86519,1
114815,0
13922,0
93029,0
35168,0
105197,0
116178,3
155780,1
76108,0
177629,1
139181,1
114631,3
88941,0
100469,0
133307,0
98327,3
127786,0
86227,0
149477,3
136270,1
16218,1
92347,1
176853,0
120345,1
139179,4
38033,0
87488,3
84651,3
56925,0
80873,3
103455,3
111567,3
7646,0
139520,0
152337,0
105403,1
87221,1
65644,1
101753,1
113352,0
36036,0
36112,1
95406,3
55611,1
9141,1
138138,1
64114,3
116787,0
17608,3
41659,1
142577,1
141041,3
8662,0
37576,1
101883,3
14396,1
120235,1
66654,1
170094,1
53197,1
31308,3
70254,3
111189,1
144471,1
69750,0
40386,1
41086,3
77932,1
176359,3
31121,0
24684,0
16256,0
68404,3
172108,0
36319,0
71373,0
151481,3
111929,1
88976,0
175585,1
123547,0
21731,1
103588,0
14944,0
62932,0
39020,1
111591,1
131843,0
54120,3
78941,1
115662,3
86459,1
85549,1
5002,3
151811,0
46732,0
23658,0
89717,1
107511,0
133484,1
150156,1
72794,3
44515,4
112361,0
147348,0
104466,3
37722,0
119418,0
148598,3
107805,1
174150,0
69704,1
162101,1
59533,1
168614,0
19091,0
32248,0
12949,0
107111,0
129960,1
105321,0
45241,1
102785,0
53846,0
118744,1
159006,1
134424,0
56472,0
9068,0
3218,0
145116,1
172194,1
102404,0
44934,1
27544,1
59208,3
160857,0
83702,3
173450,0
127426,1
38413,3
9776,1
176958,3
168756,1
105344,1
171061,1
105498,1
139181,1
109691,1
20929,3
154556,1
100186,1
63847,0
83318,3
85545,4
14750,1
177149,1
122093,1
120290,0
31729,1
85569,3
30186,0
102465,3
11522,3
110501,1
15047,3
9813,1
107831,1
157809,1
20570,2
75155,3
147037,0
55740,1
170985,1
38829,1
62952,0
71353,1
42382,0
24459,0
21924,3
26356,0
164817,0
97277,4
48328,1
142520,1
2426,0
169288,1
108435,0
25269,1
61825,0
134989,0
16987,3
66205,1
145373,1
111664,0
166621,3
85268,3
3256,1
37493,0
52392,3
80810,0
172854,1
100582,1
30290,3
18918,1
96745,0
100019,0
172728,1
10948,3
61919,3
7225,1
167002,0
83667,1
86773,1
15135,1
119187,0
8509,1
127899,0
107955,1
86264,0
18471,0
6301,1
130519,0
111635,1
141275,0
41255,0
106459,0
94227,1
161953,0
3185,1
38095,0
140621,1
130191,1
130377,0
42823,1
68054,3
36862,1
161856,1
43658,0
131575,1
40252,1
104671,3
81607,1
125919,1
49684,1
6422,0
90126,3
159806,1
29691,1
79261,3
89879,0
173483,3
27449,1
170144,3
169322,1
177827,1
175901,3
68230,0
57849,0
134806,1
76848,0
99886,0
128078,1
174760,1
149377,1
62251,0
112549,0
152043,1
140918,0
152209,1
50246,0
20457,1
108139,0
169013,1
18307,0
3538,1
166951,0
91832,1
21361,1
135540,0
63801,1
76524,3
29797,0
3743,1
22109,1
141489,0
43376,1
59930,0
108049,1
76276,1
140405,1
80931,1
1386,1
36262,1
92438,4
47301,0
6458,3
98389,3
111005,1
161356,1
143307,1
63619,1
145133,1
68825,0
142364,1
57523,0
27734,0
5593,3
121219,0
142568,1
46305,0
165410,3
44515,4
146836,0
85598,1
80722,0
152340,1
162817,0
69016,0
38418,1
263,0
58603,3
82783,1
98578,1
95601,0
32735,1
5981,0
127783,4
168324,1
14283,1
133549,1
52338,0
135736,0
171479,1
72710,1
71202,0
25894,0
146276,1
85958,0
108692,1
96342,1
159530,0
8507,1
41001,0
146785,3
116337,0
20346,0
70273,1
91889,3
149133,1
69905,3
47693,0
106778,0
100812,3
90165,0
117779,1
159136,1
117544,3
97668,0
1330,1
166927,0
34397,0
149842,1
89663,0
28992,0
69141,1
54767,3
155541,0
38960,1
170920,0
128228,0
33280,3
107240,3
75043,1
174471,1
36587,3
10850,0
2903,1
131917,0
42005,0
151331,4
115082,1
19207,1
32005,1
39725,0
119743,1
57351,0
140311,0
153772,0
151766,3
8273,3
32041,1
97086,1
149616,3
105740,0
173928,3
155443,0
139994,0
136269,0
48281,3
33545,1
110657,0
23317,1
17871,1
102785,0
60339,3
117408,0
141189,1
57793,0
92717,0
44356,1
175610,1
42450,1
44842,1
56653,3
131200,1
87107,1
526,0
63206,3
60809,1
85218,1
134407,1
10287,0
64923,4
152554,0
151331,4
158095,1
151556,0
143806,1
52538,1
60262,0
69696,1
8789,1
79440,1
137420,3
172440,1
22212,0
92712,0
110227,3
96257,0
114328,1
174601,1
161243,3
102728,1
45158,0
